date,open,close,high,low,amount
2023-01-03,2730.13,2691.27,2741.37,2667.81,182062.0
2023-01-04,2688.49,2697.1,2723.19,2664.9,128836.0
2023-01-05,2737.07,2841.16,2848.24,2721.8,402791.0
2023-01-06,2870.44,2861.42,2870.44,2824.23,233383.0
2023-01-09,2889.04,2936.65,2950.66,2857.26,275573.0
2023-01-10,2935.54,2927.76,2948.17,2919.02,202752.0
2023-01-11,2924.99,2911.94,2938.17,2891.12,169995.0
2023-01-12,2924.43,2902.09,2935.12,2882.94,138227.0
2023-01-13,2902.09,2974.12,2985.64,2901.39,245064.0
2023-01-16,2993.83,3084.32,3122.49,2993.83,363525.0
2023-01-17,3090.98,3033.52,3101.81,3016.17,215079.0
2023-01-18,3062.25,3074.33,3157.46,3053.79,272412.0
2023-01-19,3083.35,3067.39,3084.04,3026.44,181199.0
2023-01-20,3103.33,3114.85,3160.38,3092.37,273480.0
2023-01-30,3251.84,3238.1,3269.88,3192.02,321809.0
2023-01-31,3229.63,3118.74,3240.46,3117.35,257247.0
2023-02-01,3111.8,3133.45,3140.95,3046.01,256552.0
2023-02-02,3156.07,3167.45,3195.07,3134.7,183272.0
2023-02-03,3132.62,3132.62,3160.38,3077.1,199352.0
2023-02-06,2987.31,3017.42,3056.7,2956.08,334075.0
2023-02-07,3017.42,3037.82,3067.39,3014.65,158116.0
2023-02-08,3037.82,2987.58,3049.34,2969.12,169057.0
2023-02-09,2989.11,3096.39,3101.25,2987.58,244940.0
2023-02-10,3096.39,3059.06,3097.64,3037.13,140321.0
2023-02-13,3035.47,3165.93,3200.63,3035.33,289088.0
2023-02-14,3165.93,3122.07,3184.66,3113.19,184902.0
2023-02-15,3154.69,3146.5,3186.61,3125.68,169258.0
2023-02-16,3123.6,3143.58,3197.57,3102.08,213380.0
2023-02-17,3124.98,3106.94,3194.38,3104.86,184468.0
2023-02-20,3107.64,3173.56,3185.36,3070.16,191668.0
2023-02-21,3167.32,3133.73,3168.98,3111.8,139396.0
2023-02-22,3111.11,3097.92,3140.11,3084.04,141005.0
2023-02-23,3084.04,3064.61,3107.91,3045.18,145808.0
2023-02-24,3064.19,3009.1,3064.19,2991.33,203957.0
2023-02-27,2980.78,3060.59,3080.29,2977.73,172996.0
2023-02-28,3090.98,3055.17,3105.69,3022.7,114801.0
2023-03-01,3051.7,3096.26,3116.66,3034.08,154466.0
2023-03-02,3078.49,3080.43,3099.45,3068.22,74477.0
2023-03-03,3104.86,3073.77,3125.12,3042.4,92837.0
2023-03-06,3063.36,3057.39,3084.04,3029.64,111402.0
2023-03-07,3054.2,3000.07,3054.2,2995.36,125272.0
2023-03-08,2979.95,2984.11,3014.65,2966.07,102191.0
2023-03-09,2979.95,2966.07,2989.66,2909.17,168505.0
2023-03-10,2941.23,2927.76,2988.0,2926.79,110957.0
2023-03-13,2924.43,2974.4,2997.71,2924.43,126472.0
2023-03-14,2975.79,2928.32,2976.06,2906.39,102843.0
2023-03-15,2966.07,2887.24,2984.53,2886.96,129880.0
2023-03-16,2868.92,2871.69,2913.33,2845.74,120544.0
2023-03-17,2908.47,2834.22,2913.89,2827.28,156070.0
2023-03-20,2855.04,2798.13,2863.23,2785.64,154643.0
2023-03-21,2818.95,2886.13,2898.2,2788.7,187893.0
2023-03-22,2886.27,2879.6,2939.42,2874.75,108532.0
2023-03-23,2867.53,2918.6,2938.17,2855.87,132842.0
2023-03-24,2910.55,2896.95,2937.62,2875.86,102530.0
2023-03-27,2894.04,2860.73,2894.45,2841.16,118799.0
2023-03-28,2860.45,2889.74,2909.31,2857.95,109186.0
2023-03-29,2910.55,2928.32,2938.31,2877.24,159539.0
2023-03-30,2928.32,2971.48,2979.39,2913.05,151487.0
2023-03-31,3007.71,2952.19,3021.59,2952.19,127590.0
2023-04-03,2951.91,2927.07,2952.19,2897.79,133660.0
2023-04-04,2931.37,2940.39,2947.47,2895.98,142473.0
2023-04-06,2924.43,2862.53,2924.43,2842.13,151075.0
2023-04-07,2852.26,2841.99,2880.44,2820.9,113038.0
2023-04-10,2785.64,2780.79,2785.92,2691.27,339732.0
2023-04-11,2771.35,2723.6,2773.85,2716.39,191194.0
2023-04-12,2730.13,2658.23,2731.65,2654.49,272834.0
2023-04-13,2660.73,2686.82,2714.86,2654.49,210802.0
2023-04-14,2691.54,2655.04,2695.43,2647.27,144653.0
2023-04-17,2671.7,2690.99,2715.14,2667.53,185553.0
2023-04-18,2702.37,2692.93,2718.61,2682.66,144067.0
2023-04-19,2697.79,2664.76,2701.81,2653.79,126172.0
2023-04-20,2665.45,2626.03,2674.33,2612.16,148009.0
2023-04-21,2632.97,2605.22,2651.02,2602.44,120920.0
2023-04-24,2606.6,2549.7,2617.71,2542.76,176091.0
